,number,value,datetime_start,datetime_complete,duration,params_Ve,params_batch_size,params_buffer_size,params_gamma,params_learning_starts,params_lr,params_net_arch,params_target_update_interval,state
642,642,392.9411315917969,2021-07-02 19:21:30.094919,2021-07-02 19:22:24.553268,0 days 00:00:54.458349000,10.961077453687183,256,10000,0.95,0,0.0004134892608891296,medium,4,PRUNED
643,643,590.55517578125,2021-07-02 19:22:06.252389,2021-07-02 19:25:15.042145,0 days 00:03:08.789756000,11.728817990711084,256,10000,0.95,0,0.0003478807356509765,medium,4,COMPLETE
644,644,215.9850616455078,2021-07-02 19:22:24.554098,2021-07-02 19:23:13.688266,0 days 00:00:49.134168000,11.333987549988986,256,10000,0.95,0,0.00034256730783499193,medium,10,PRUNED
645,645,348.01397705078125,2021-07-02 19:22:33.017295,2021-07-02 19:23:35.187755,0 days 00:01:02.170460000,11.983203691720721,256,10000,0.95,0,0.00032464287550382914,medium,10,PRUNED
646,646,0.270629346370697,2021-07-02 19:23:13.689793,2021-07-02 19:23:33.837816,0 days 00:00:20.148023000,11.777732676205968,256,10000,0.95,20000,0.0002707147003758962,medium,4,PRUNED
647,647,348.8928527832031,2021-07-02 19:23:33.840073,2021-07-02 19:26:13.509979,0 days 00:02:39.669906000,11.115297113229351,256,10000,0.98,0,0.00015578624330962298,medium,100,PRUNED
648,648,351.73187255859375,2021-07-02 19:23:35.188733,2021-07-02 19:24:29.414605,0 days 00:00:54.225872000,10.855842640857803,256,10000,0.99,0,0.00014815703669502264,medium,100,PRUNED
649,649,-335.80072021484375,2021-07-02 19:24:29.415837,2021-07-02 19:25:11.713672,0 days 00:00:42.297835000,11.07952666297117,256,10000,0.98,0,9.226466652677328e-05,medium,4,PRUNED
650,650,610.9874267578125,2021-07-02 19:25:11.715881,2021-07-02 19:27:58.293486,0 days 00:02:46.577605000,10.45801643493388,256,10000,0.95,0,0.0002093212595118428,medium,4,COMPLETE
651,651,-365.99371337890625,2021-07-02 19:25:15.044523,2021-07-02 19:25:59.833376,0 days 00:00:44.788853000,11.82669146327938,256,10000,0.95,0,0.00020945952468435217,medium,1000,PRUNED
652,652,339.53680419921875,2021-07-02 19:25:59.835738,2021-07-02 19:26:46.271081,0 days 00:00:46.435343000,11.64979576113416,256,10000,0.95,0,0.00011119404527489542,medium,100,PRUNED
653,653,132.68618774414062,2021-07-02 19:26:13.510812,2021-07-02 19:27:04.114737,0 days 00:00:50.603925000,11.628685331688823,256,10000,0.95,0,0.0002711032775388252,medium,5000,PRUNED
654,654,141.1550750732422,2021-07-02 19:26:46.272104,2021-07-02 19:27:51.092210,0 days 00:01:04.820106000,11.960797831215903,512,10000,0.95,0,0.0002549033450874092,medium,5000,PRUNED
655,655,478.3832092285156,2021-07-02 19:27:04.115961,2021-07-02 19:30:00.462234,0 days 00:02:56.346273000,11.280744304407898,512,10000,0.95,0,0.00023236452700904918,medium,4,COMPLETE
656,656,517.0040283203125,2021-07-02 19:27:51.094766,2021-07-02 19:32:07.608670,0 days 00:04:16.513904000,11.356194668526314,1024,10000,0.95,0,0.00020283354352876648,medium,4,COMPLETE
657,657,260.08734130859375,2021-07-02 19:27:58.294861,2021-07-02 19:28:39.659892,0 days 00:00:41.365031000,11.82498882570611,256,10000,0.95,0,0.00018301098636689967,medium,4,PRUNED
658,658,396.502197265625,2021-07-02 19:28:39.663578,2021-07-02 19:29:26.844362,0 days 00:00:47.180784000,11.720661940953184,256,10000,0.95,0,0.00021443461316075852,medium,4,PRUNED
659,659,-364.4953308105469,2021-07-02 19:29:26.845562,2021-07-02 19:30:29.622215,0 days 00:01:02.776653000,10.243990945350577,1024,10000,0.95,0,0.00014418913686207397,medium,4,PRUNED
660,660,380.6957702636719,2021-07-02 19:30:00.464022,2021-07-02 19:31:09.657362,0 days 00:01:09.193340000,11.904589957529543,1024,10000,0.95,0,0.0001394450241636243,medium,500,PRUNED
661,661,368.509765625,2021-07-02 19:30:29.623311,2021-07-02 19:30:53.645297,0 days 00:00:24.021986000,11.914727391955793,64,10000,0.95,0,0.00019459594170149504,medium,100,PRUNED
662,662,0.7513593435287476,2021-07-02 19:30:53.646425,2021-07-02 19:31:28.316586,0 days 00:00:34.670161000,10.032286881887089,128,10000,0.99,0,0.0001618461677750123,medium,500,PRUNED
663,663,353.28839111328125,2021-07-02 19:31:09.658062,2021-07-02 19:31:51.878879,0 days 00:00:42.220817000,11.413568613207076,256,10000,0.99,0,0.000169729821251779,medium,50,PRUNED
664,664,-222.57504272460938,2021-07-02 19:31:28.318206,2021-07-02 19:33:59.919218,0 days 00:02:31.601012000,11.424092275268258,256,10000,0.95,0,0.00020765712156836622,medium,50,PRUNED
665,665,0.270629346370697,2021-07-02 19:31:51.881160,2021-07-02 19:32:00.304318,0 days 00:00:08.423158000,10.420593858345443,256,10000,0.95,10000,0.00020349648228837862,medium,4,PRUNED
666,666,396.8654479980469,2021-07-02 19:32:00.305024,2021-07-02 19:32:44.481461,0 days 00:00:44.176437000,11.344731682664978,256,10000,0.95,0,0.00011235652131691236,medium,4,PRUNED
667,667,-288.8722839355469,2021-07-02 19:32:07.610079,2021-07-02 19:32:54.255359,0 days 00:00:46.645280000,11.727332847576008,256,10000,0.95,0,0.00011709192080394062,medium,100,PRUNED
668,668,463.21624755859375,2021-07-02 19:32:44.483842,2021-07-02 19:35:45.418400,0 days 00:03:00.934558000,11.565067125154844,256,10000,0.95,0,0.000250223841726375,medium,5,COMPLETE
669,669,398.19140625,2021-07-02 19:32:54.257728,2021-07-02 19:33:42.660590,0 days 00:00:48.402862000,11.987581323730819,256,50000,0.95,0,0.00025290942513025354,medium,16,PRUNED
670,670,690.95166015625,2021-07-02 19:33:42.662470,2021-07-02 19:36:58.132621,0 days 00:03:15.470151000,11.537844319466084,256,10000,0.95,0,0.00028401657225690554,medium,4,COMPLETE
671,671,-225.7282257080078,2021-07-02 19:33:59.920242,2021-07-02 19:34:41.078758,0 days 00:00:41.158516000,11.162831389566337,256,10000,0.95,0,0.000264258986534655,small,4,PRUNED
672,672,299.0694274902344,2021-07-02 19:34:41.080364,2021-07-02 19:35:43.350650,0 days 00:01:02.270286000,11.576222973120675,256,10000,0.95,0,0.0001440441031748326,medium,100,PRUNED
673,673,184.67591857910156,2021-07-02 19:35:43.353494,2021-07-02 19:36:37.920138,0 days 00:00:54.566644000,10.339941979009216,256,10000,0.95,0,0.00030365099220762296,medium,4,PRUNED
674,674,338.7943420410156,2021-07-02 19:35:45.419721,2021-07-02 19:36:47.721155,0 days 00:01:02.301434000,10.345896883506319,256,10000,0.95,0,0.0003024919903750011,medium,4,PRUNED
675,675,443.35626220703125,2021-07-02 19:36:37.925222,2021-07-02 19:40:10.335138,0 days 00:03:32.409916000,11.223952645069296,256,10000,0.95,0,0.0001691916978975222,medium,4,COMPLETE
676,676,349.3321228027344,2021-07-02 19:36:47.722598,2021-07-02 19:37:53.837696,0 days 00:01:06.115098000,11.183457318483793,256,10000,0.95,0,0.00017976650638888383,medium,100,PRUNED
677,677,0.270629346370697,2021-07-02 19:36:58.135126,2021-07-02 19:37:06.462176,0 days 00:00:08.327050000,11.722226209646848,256,10000,0.95,20000,0.00017788385457345442,medium,4,PRUNED
678,678,-366.01812744140625,2021-07-02 19:37:06.463814,2021-07-02 19:37:59.740089,0 days 00:00:53.276275000,11.773076983020918,128,10000,0.95,0,0.000224110956262056,medium,4,PRUNED
679,679,236.26791381835938,2021-07-02 19:37:53.839516,2021-07-02 19:38:33.758223,0 days 00:00:39.918707000,11.757513610861146,128,10000,0.95,0,0.00021795448882333453,medium,4,PRUNED
680,680,397.3334045410156,2021-07-02 19:37:59.740952,2021-07-02 19:38:54.687852,0 days 00:00:54.946900000,11.494617377286524,256,10000,0.999,0,0.00013475504731149727,medium,4,PRUNED
681,681,-334.18951416015625,2021-07-02 19:38:33.759605,2021-07-02 19:39:25.887316,0 days 00:00:52.127711000,11.537276147177744,256,10000,0.95,0,8.538367098766191e-05,medium,4,PRUNED
682,682,588.2280883789062,2021-07-02 19:38:54.690045,2021-07-02 19:41:59.057052,0 days 00:03:04.367007000,11.604161980317047,256,10000,0.95,0,0.00016382120558342314,medium,4,COMPLETE
683,683,0.03359181061387062,2021-07-02 19:39:25.888461,2021-07-02 19:40:01.801690,0 days 00:00:35.913229000,11.338447285239386,256,10000,0.95,5000,0.00016196736673159009,medium,4,PRUNED
684,684,286.085205078125,2021-07-02 19:40:01.804396,2021-07-02 19:40:55.908031,0 days 00:00:54.103635000,11.597625207751799,256,10000,0.95,0,0.00025680346200757207,medium,4,PRUNED
685,685,233.57662963867188,2021-07-02 19:40:10.336655,2021-07-02 19:40:45.551209,0 days 00:00:35.214554000,10.118465102156197,256,10000,0.95,0,0.0002381311150763725,small,4,PRUNED
686,686,-135.54177856445312,2021-07-02 19:40:45.552584,2021-07-02 19:41:34.231549,0 days 00:00:48.678965000,11.603251375431025,256,10000,0.95,0,0.00027627499740334505,medium,4,PRUNED
687,687,-360.28472900390625,2021-07-02 19:40:55.909014,2021-07-02 19:41:40.142752,0 days 00:00:44.233738000,10.539798163250245,256,10000,0.95,0,0.00010062741183136496,medium,10,PRUNED
688,688,-250.956298828125,2021-07-02 19:41:34.232846,2021-07-02 19:42:18.259104,0 days 00:00:44.026258000,10.490595419153857,256,10000,0.95,0,0.00010597622055178231,medium,10,PRUNED
689,689,392.3625793457031,2021-07-02 19:41:40.143846,2021-07-02 19:44:22.112584,0 days 00:02:41.968738000,11.452455744902995,256,10000,0.99,0,0.00019795911642975464,medium,4,PRUNED
690,690,343.59637451171875,2021-07-02 19:41:59.058870,2021-07-02 19:42:47.491487,0 days 00:00:48.432617000,11.682665891630961,256,10000,0.95,0,0.0001307442617022236,medium,4,PRUNED
691,691,-354.6112365722656,2021-07-02 19:42:18.260371,2021-07-02 19:43:01.515201,0 days 00:00:43.254830000,11.79920353964451,64,10000,0.95,0,0.000137668066712,medium,4,PRUNED
692,692,331.9414367675781,2021-07-02 19:42:47.494120,2021-07-02 19:43:37.243903,0 days 00:00:49.749783000,11.693780647362253,256,10000,0.95,0,0.0001405070811135857,medium,4,PRUNED
693,693,-339.3846740722656,2021-07-02 19:43:01.515860,2021-07-02 19:43:49.709042,0 days 00:00:48.193182000,11.474102677850231,256,10000,0.95,0,0.00015366794893470243,medium,4,PRUNED
694,694,601.4789428710938,2021-07-02 19:43:37.244949,2021-07-02 19:46:32.379118,0 days 00:02:55.134169000,11.961428923370715,256,10000,0.95,0,0.0001934588605138437,medium,4,COMPLETE
695,695,0.270629346370697,2021-07-02 19:43:49.710151,2021-07-02 19:43:58.328122,0 days 00:00:08.617971000,11.996792160417149,256,10000,0.95,10000,0.0001892844248071357,medium,4,PRUNED
696,696,-323.49835205078125,2021-07-02 19:43:58.328927,2021-07-02 19:46:40.192437,0 days 00:02:41.863510000,11.863456562955754,256,10000,0.95,0,0.00011605171924276206,medium,4,PRUNED
697,697,330.68487548828125,2021-07-02 19:44:22.113864,2021-07-02 19:45:13.693163,0 days 00:00:51.579299000,11.854922991982965,256,50000,0.95,0,0.00011944286555412326,medium,4,PRUNED
698,698,442.57183837890625,2021-07-02 19:45:13.695258,2021-07-02 19:48:29.353928,0 days 00:03:15.658670000,11.5248456921192,256,500000,0.95,0,0.0002276659497452496,medium,4,PRUNED
699,699,450.609375,2021-07-02 19:46:32.380699,2021-07-02 19:48:58.657290,0 days 00:02:26.276591000,11.965389358438538,256,500000,0.95,0,0.00022282287639337187,small,4,PRUNED
700,700,320.0232238769531,2021-07-02 19:46:40.193394,2021-07-02 19:47:40.495088,0 days 00:01:00.301694000,11.987974104958138,256,500000,0.95,0,0.00022325793377101318,small,4,PRUNED
701,701,371.80755615234375,2021-07-02 19:47:40.497194,2021-07-02 19:48:39.744386,0 days 00:00:59.247192000,11.86379940821772,256,10000,0.95,0,0.00017994690274373895,medium,4,PRUNED
702,702,386.63543701171875,2021-07-02 19:48:29.356501,2021-07-02 19:49:25.765075,0 days 00:00:56.408574000,11.817870301997667,256,10000,0.95,0,0.00018352379809162642,medium,4,PRUNED
703,703,336.48260498046875,2021-07-02 19:48:39.745299,2021-07-02 19:49:33.593130,0 days 00:00:53.847831000,11.799413122734634,256,10000,0.95,0,0.0002952210520860915,medium,4,PRUNED
704,704,-325.7224426269531,2021-07-02 19:48:58.658995,2021-07-02 19:49:53.901681,0 days 00:00:55.242686000,11.696076379908478,256,10000,0.95,0,0.00028148244801209167,medium,4,PRUNED
705,705,-335.99481201171875,2021-07-02 19:49:25.766406,2021-07-02 19:50:21.292376,0 days 00:00:55.525970000,11.69593409603754,256,10000,0.995,0,0.0002872798401055289,medium,4,PRUNED
706,706,0.270629346370697,2021-07-02 19:49:33.594071,2021-07-02 19:49:42.539741,0 days 00:00:08.945670000,11.987922728987925,256,10000,0.95,20000,0.00016387928391889612,medium,4,PRUNED
707,707,-290.9333190917969,2021-07-02 19:49:42.540503,2021-07-02 19:50:29.354382,0 days 00:00:46.813879000,11.620802473052477,256,10000,0.95,0,0.00032186073385107565,medium,4,PRUNED
708,708,400.3874206542969,2021-07-02 19:49:53.903236,2021-07-02 19:50:36.195928,0 days 00:00:42.292692000,11.544101280697983,128,10000,0.995,0,0.00032650901638928793,medium,4,PRUNED
709,709,320.75665283203125,2021-07-02 19:50:21.293371,2021-07-02 19:51:10.737446,0 days 00:00:49.444075000,11.380128254180853,128,10000,0.95,0,0.0002023974415409194,medium,4,PRUNED
710,710,376.50225830078125,2021-07-02 19:50:29.355190,2021-07-02 19:53:01.383410,0 days 00:02:32.028220000,11.370502654296851,128,10000,0.95,0,0.00020228491589416284,medium,4,PRUNED
711,711,362.1267395019531,2021-07-02 19:50:36.196966,2021-07-02 19:51:41.139049,0 days 00:01:04.942083000,11.345771185496629,256,100000,0.95,0,0.00020097392406179086,medium,4,PRUNED
712,712,0.31155261397361755,2021-07-02 19:51:10.738750,2021-07-02 19:51:37.110972,0 days 00:00:26.372222000,11.33369102139527,256,100000,0.95,5000,0.00015999307080852602,medium,4,PRUNED
713,713,390.3160095214844,2021-07-02 19:51:37.113671,2021-07-02 19:54:14.346005,0 days 00:02:37.232334000,11.298523100507744,256,10000,0.95,0,0.00023393130445366258,medium,500,PRUNED
714,714,742.3858642578125,2021-07-02 19:51:41.139962,2021-07-02 19:54:32.338314,0 days 00:02:51.198352000,11.471244365079535,256,10000,0.95,0,0.00024220534495356398,medium,4,COMPLETE
715,715,259.4571228027344,2021-07-02 19:53:01.386691,2021-07-02 19:53:51.982461,0 days 00:00:50.595770000,11.18847692140469,256,10000,0.98,0,0.0002420328713345362,medium,500,PRUNED
716,716,146.08633422851562,2021-07-02 19:53:51.983831,2021-07-02 19:54:38.785688,0 days 00:00:46.801857000,11.490402586849557,256,10000,0.99,0,0.00015676800695142685,medium,1000,PRUNED
717,717,412.26593017578125,2021-07-02 19:54:14.347626,2021-07-02 19:55:01.836643,0 days 00:00:47.489017000,11.47420169734533,256,10000,0.99,0,0.00017397227905403047,medium,16,PRUNED
718,718,-1.428765058517456,2021-07-02 19:54:32.340520,2021-07-02 19:55:16.141941,0 days 00:00:43.801421000,11.134243825399823,256,10000,0.95,0,0.0002506209369870244,medium,1000,PRUNED
719,719,-0.8106933832168579,2021-07-02 19:54:38.787238,2021-07-02 19:55:33.511751,0 days 00:00:54.724513000,11.132487846655643,512,10000,0.95,0,0.00034566917615462696,medium,800,PRUNED
720,720,330.0996398925781,2021-07-02 19:55:01.837510,2021-07-02 19:55:46.679531,0 days 00:00:44.842021000,11.044487264058667,256,10000,0.95,0,0.0003659611150953011,medium,800,PRUNED
721,721,564.6773681640625,2021-07-02 19:55:16.143367,2021-07-02 19:59:10.125986,0 days 00:03:53.982619000,11.223050072916838,512,10000,0.95,0,0.0003732890248821778,medium,4,COMPLETE
722,722,-359.9710998535156,2021-07-02 19:55:33.512546,2021-07-02 19:56:13.390443,0 days 00:00:39.877897000,11.234624973585557,64,10000,0.95,0,0.0002794964838036891,medium,4,PRUNED
723,723,0.270629346370697,2021-07-02 19:55:46.680627,2021-07-02 19:55:53.991393,0 days 00:00:07.310766000,11.26861586705182,64,10000,0.95,10000,0.0002702313823668638,medium,4,PRUNED
724,724,269.708984375,2021-07-02 19:55:53.992142,2021-07-02 19:58:40.366678,0 days 00:02:46.374536000,11.249599856054184,256,10000,0.999,0,0.00028210636603200767,medium,4,PRUNED
725,725,361.20782470703125,2021-07-02 19:56:13.391763,2021-07-02 19:57:02.842116,0 days 00:00:49.450353000,11.005948505341186,256,10000,0.95,0,0.0002341442728629512,medium,4,PRUNED
726,726,253.28396606445312,2021-07-02 19:57:02.843655,2021-07-02 19:57:52.411145,0 days 00:00:49.567490000,11.41280276326819,256,10000,0.999,0,0.0003409640280016121,small,4,PRUNED
727,727,401.21209716796875,2021-07-02 19:57:52.412417,2021-07-02 19:58:33.049454,0 days 00:00:40.637037000,11.220941308959464,256,10000,0.95,0,0.00027255195443545477,medium,4,PRUNED
728,728,359.0394592285156,2021-07-02 19:58:33.050644,2021-07-02 19:59:28.382434,0 days 00:00:55.331790000,11.017824590512342,256,10000,0.95,0,0.00021055644043940932,medium,4,PRUNED
729,729,-333.20477294921875,2021-07-02 19:58:40.367511,2021-07-02 19:59:23.277944,0 days 00:00:42.910433000,11.089351298311943,256,50000,0.95,0,0.00020930872993738154,medium,5,PRUNED
730,730,310.60760498046875,2021-07-02 19:59:10.130002,2021-07-02 19:59:54.340509,0 days 00:00:44.210507000,11.013444549458322,256,50000,0.95,0,0.00020531079887509222,medium,16,PRUNED
731,731,394.4663391113281,2021-07-02 19:59:23.278858,2021-07-02 20:00:16.382256,0 days 00:00:53.103398000,11.988962176680083,256,10000,0.95,0,0.00023131287005369466,medium,16,PRUNED
732,732,295.73553466796875,2021-07-02 19:59:28.383287,2021-07-02 20:00:23.618499,0 days 00:00:55.235212000,11.98301702738553,256,10000,0.95,0,0.00023970685745500656,medium,16,PRUNED
733,733,0.270629346370697,2021-07-02 19:59:54.341769,2021-07-02 20:00:03.355655,0 days 00:00:09.013886000,11.467612615675744,256,10000,0.95,20000,0.0002525817511403687,medium,500,PRUNED
734,734,412.0453186035156,2021-07-02 20:00:03.356518,2021-07-02 20:00:55.198645,0 days 00:00:51.842127000,11.63450296431448,256,10000,0.95,0,0.0003162077640001496,medium,4,PRUNED
735,735,404.61181640625,2021-07-02 20:00:16.383527,2021-07-02 20:01:06.883547,0 days 00:00:50.500020000,10.844177542194423,256,10000,0.95,0,0.00031928796039540423,medium,4,PRUNED
736,736,271.69378662109375,2021-07-02 20:00:23.619214,2021-07-02 20:01:13.829643,0 days 00:00:50.210429000,10.842873973941316,256,10000,0.95,0,0.00030587661440494615,medium,4,PRUNED
737,737,412.3861389160156,2021-07-02 20:00:55.200290,2021-07-02 20:01:47.391375,0 days 00:00:52.191085000,10.864770243078436,256,10000,0.95,0,0.00018353639294296288,medium,4,PRUNED
738,738,322.8231506347656,2021-07-02 20:01:06.884399,2021-07-02 20:01:59.960318,0 days 00:00:53.075919000,11.417569165936765,256,10000,0.95,0,0.00019012049339723282,medium,10,PRUNED
739,739,387.5293273925781,2021-07-02 20:01:13.831316,2021-07-02 20:02:08.714447,0 days 00:00:54.883131000,11.422300376639518,256,10000,0.95,0,0.0001818187311994741,medium,4,PRUNED
740,740,113.499267578125,2021-07-02 20:01:47.394919,2021-07-02 20:02:16.794850,0 days 00:00:29.399931000,11.411719895877605,256,10000,0.95,5000,0.00014513639176837236,small,10,PRUNED
741,741,68.37614440917969,2021-07-02 20:01:59.961323,2021-07-02 20:02:26.675116,0 days 00:00:26.713793000,11.128183848670218,256,10000,0.95,5000,0.00014908922793372548,small,4,PRUNED
742,742,308.51129150390625,2021-07-02 20:02:08.715623,2021-07-02 20:02:32.114991,0 days 00:00:23.399368000,11.576939434489981,256,10000,0.95,5000,0.00014348968623264344,medium,4,PRUNED
743,743,349.7876281738281,2021-07-02 20:02:16.796186,2021-07-02 20:03:06.174258,0 days 00:00:49.378072000,11.111648549380094,256,10000,0.95,0,0.0002574977145926273,medium,4,PRUNED
744,744,337.93402099609375,2021-07-02 20:02:26.675892,2021-07-02 20:03:12.496925,0 days 00:00:45.821033000,11.609683032798573,256,10000,0.99,0,0.00025286236029568095,medium,500,PRUNED
745,745,315.9162292480469,2021-07-02 20:02:32.116002,2021-07-02 20:03:19.193194,0 days 00:00:47.077192000,10.972463113930177,256,10000,0.99,0,0.0004134182310849533,medium,500,PRUNED
746,746,363.0068359375,2021-07-02 20:03:06.175510,2021-07-02 20:04:22.478325,0 days 00:01:16.302815000,10.703000170621033,1024,10000,0.98,0,0.0003988148721556459,medium,4,PRUNED
747,747,732.3614501953125,2021-07-02 20:03:12.497678,2021-07-02 20:05:38.270563,0 days 00:02:25.772885000,10.727912238842887,256,10000,0.95,0,0.00039671215530320006,medium,4,COMPLETE
